date,open,high,low,close,volume,y,x0,x1,r1,x2,r2,x3,r3,x4,r4,x5,r5,14-day RSI,MA-2,MA-3,MA-5,EMA-2,EMA-3,EMA-5,14-day MFI
26-Aug,6754.640137,6774.75,6620.75,6707.259766,3295500000,0,6707.259766,6884.640137,-0.03027781,7096.279785,0.006945952,7047.160156,0.009829421,6978.22998,-0.008469072,7037.580078,-0.021878714,64.02893684,6990.459961,7009.360026,7008.778027,7034.304004,7009.37334,7033.328027,44.45391828
27-Aug,6710.799805,6884.640137,6689.709961,6884.640137,4019000000,0,6884.640137,7096.279785,0.006945952,7047.160156,0.009829421,6978.22998,-0.008469072,7037.580078,-0.021878714,7193.25,-0.010987305,71.83691022,7071.719971,7040.55664,7070.5,7029.412011,7036.048014,7103.886426,50.44104567
28-Aug,6891.080078,7109.560059,6882.339844,7096.279785,4659940000,1,7096.279785,7047.160156,0.009829421,6978.22998,-0.008469072,7037.580078,-0.021878714,7193.25,-0.010987305,7272.720215,0.00174229,69.79751756,7012.695068,7020.990071,7105.788086,7015.756054,7065.18138,7128.126484,51.46608089
29-Aug,7091.709961,7113.299805,6970.819824,7047.160156,4145880000,1,7047.160156,6978.22998,-0.008469072,7037.580078,-0.021878714,7193.25,-0.010987305,7272.720215,0.00174229,7260.060059,-0.013897371,62.43873292,7007.905029,7069.686686,7148.368066,7087.978027,7129.926074,7175.689277,44.77846862
30-Aug,7043.759766,7072.689941,6834.689941,6978.22998,4463250000,0,6978.22998,7037.580078,-0.021878714,7193.25,-0.010987305,7272.720215,0.00174229,7260.060059,-0.013897371,7361.660156,0.080417816,64.59585598,7115.415039,7167.850098,7225.054102,7193.904102,7201.124089,7148.399297,45.20114647
31-Aug,6973.970215,7057.169922,6920.160156,7037.580078,4495650000,0,7037.580078,7193.25,-0.010987305,7272.720215,0.00174229,7260.060059,-0.013897371,7361.660156,0.080417816,6792.830078,0.039587838,69.42963108,7232.985108,7242.010091,7176.104102,7251.76211,7277.167448,7073.280469,45.75429107
1-Sep,7044.810059,7242.290039,7038.049805,7193.25,4116050000,0,7193.25,7272.720215,0.00174229,7260.060059,-0.013897371,7361.660156,0.080417816,6792.830078,0.039587838,6529.169922,0.009556698,73.32805266,7266.390137,7298.14681,7043.288086,7303.232129,7165.090788,6960.270449,52.09056059
2-Sep,7189.580078,7306.310059,7132.160156,7272.720215,4329540000,1,7272.720215,7260.060059,-0.013897371,7361.660156,0.080417816,6792.830078,0.039587838,6529.169922,0.009556698,6467.069824,0.037992263,76.56046835,7310.860108,7138.183431,6882.158008,7113.808105,6967.65472,6792.285605,59.02411303
3-Sep,7279.029785,7317.939941,7208.149902,7260.060059,4087760000,0,7260.060059,7361.660156,0.080417816,6792.830078,0.039587838,6529.169922,0.009556698,6467.069824,0.037992263,6225.97998,-0.011955254,77.04129108,7077.245117,6894.553385,6675.341992,6801.132031,6749.417318,6642.877578,66.35972507
4-Sep,7263,7388.259766,7255.439941,7361.660156,4273640000,1,7361.660156,6792.830078,0.039587838,6529.169922,0.009556698,6467.069824,0.037992263,6225.97998,-0.011955254,6300.859863,-0.004566762,65.28717717,6661,6596.356608,6463.181933,6557.061914,6484.491276,6455.010781,58.81614346
5-Sep,7361.459961,7388.430176,6792.830078,6792.830078,5800460000,1,6792.830078,6529.169922,0.009556698,6467.069824,0.037992263,6225.97998,-0.011955254,6300.859863,-0.004566762,6329.700195,0.001343778,50.41409489,6498.119873,6407.406575,6370.555957,6383.053906,6370.876562,6369.003594,49.59197328
6-Sep,6755.140137,6755.140137,6404.720215,6529.169922,5523470000,1,6529.169922,6467.069824,0.037992263,6225.97998,-0.011955254,6300.859863,-0.004566762,6329.700195,0.001343778,6321.200195,-0.004829112,39.69897103,6346.524902,6331.303222,6328.962011,6304.149902,6321.824642,6338.140371,40.44226392
7-Sep,6528.919922,6555.290039,6396.870117,6467.069824,4264680000,1,6467.069824,6225.97998,-0.011955254,6300.859863,-0.004566762,6329.700195,0.001343778,6321.200195,-0.004829112,6351.799805,-0.025723517,26.86870603,6263.419922,6285.513346,6305.908008,6297.420019,6298.99873,6336.535215,31.19439379
